,user_name,user_description,user_location,user_verification,date,text,hashtags,source,retweets
157,afm,There is no justice...!,,False,2022-06-23 19:05:42,"@andrewjgiles In 2019, some Iranian #LGBTQ refugees' cases were handed to the Immigration office at the Australian Embassy in Turkey for Resettlement in Australia.but the process has stopped,they are truly vulnerable.We urge you to accelerate their cases faster.@FDPN_LGBTIQ @OzRefugeeCounc","[{'text': 'LGBTQ', 'indices': [36, 42]}]",Twitter for Android,0
158,੮ഠოოყ .,⠀,fuck off,False,2022-06-23 19:05:12,"⠀
wha- I AM TOMMY DIPSHIT ! WHO THE FUCK ARE YOU !?

( you frown and instantly jump to try and take the camera to see the images )

AND QUIT TAKIN PHOTOS OF ME
⠀ https://t.co/aYFqkYOu0n",,Twitter for Android,0
159,🇺🇸 IndividualPatriot🇺🇸,#ConstitutionalConservative Congress’ authorities = Article I Section 8! On Parler: @IndividualPatriot,"Alabama, USA",False,2022-06-23 19:05:12,"If I had to choose tween a snake and Liz Cheney, I’m takin the snake. https://t.co/yAYFqvu0Fr",,Twitter for iPhone,0
160,Wild Nilla,"""Sometimes it's the journey that teaches you a lot about your destination"" - OVO #MFAM #NUKESQUAD","Truckee, CA",False,2022-06-23 18:54:40,New drip copped thanks GOAT  🔥🔥🔥 @SypherPK @METALUMBRELLAco https://t.co/iBbkZ6w9vn,,Twitter for iPhone,0
161,Ray Allen Stan (64-18),"Ray allen is better than ___ |
Suns☀️ Twolves🐺 |
Unserious or trolling most of the time |
the most suicidal nba fan on the app |
Alt is @rayallenenjoyer",,False,2022-06-23 18:50:21,@SFsGOAT I mean as long as you're not saying kobe has goat mentality or something like that go wild,,Twitter for Android,0
162,First Time Callers,The Official Podcast of St. Louis - Discussion of all things STL. St. Louis Podcast Network. Cronkite Award winners.,"St Louis, MO",False,2022-06-23 18:42:09,What’s wild about the DirectTV commercial with the baseball players as GOAT Ghostbusters is that you could have put Edgar Martinez in for Big Papi and then all four of the GOATS would have played on the Mariners from 1995 to 1998. And they didn’t even win the AL once.,,Twitter Web App,1
163,jacob,,"Massachusetts, USA",False,2022-06-23 17:40:50,Cheah has been on a wild run over the last couple weeks. In a group chat with some of the MLBs best players and being their fantasy commissioner and now the goat giving him shoutouts https://t.co/gz4mEJIKTl,,Twitter for iPhone,0
164,Lily ⛧ Goat Demon Vtuber ⛧,"⛧ I like Dead by Daylight!
⛧ Nurse/Artist main
⛧ Mamas: @maverwyn
⛧ Papa: @Ciarrachii
⛧ Art: #LilyGoatArt
⛧ 🔞 Minors DNI
⛧ https://t.co/7oqPsTPhqz
🌈💜",https://thrn.co/u/lilygoat,False,2022-06-23 17:37:04,"@Ciabatta_Boi @Cloud_Kirin @PinkSakexO Wild!

I did this out of curiosity and I am the first one who shows up on ""goat demon vtuber"", but it's also just literally in my name, so I think that helps.",,Twitter Web App,0
165,bambi 🦦,otter lover and music enthusiast. has never been ratioed .,sematarys spooky cabin ,False,2022-06-23 17:35:06,@accidentalcand1 BABYTRON AS THE GOAT IS WILD 😭,,Twitter for iPhone,0
166,Mike Bent,哲堂オタク、海運愛好家、環境にやさしいモビリティ運動家、そして農村経済の復活主義者。 猫（猫）抱きしめる。,,False,2022-06-23 17:09:43,Uninformed reporting. The wolf is hated by farmers. as much as the wild boar is loathed. No night is as dark as the inside of a wolf's mouth. Ask any sheep or goat that has been there: https://t.co/roWp9is3li,,Twitter Web App,0
167,DreLakerNation2480,SC:earlydreday #LibraNation♎♎,,False,2022-06-23 16:14:37,@RealSkipBayless @undisputed Man if laker can seriously convince Kyrie to take 6 mil pelinka the goat. And Kyrie is a wild individual 😂😂,,Twitter for iPhone,0
168,(D) (R) (I) Distancing🤘🏼,#Atheist A human mammal that evolved from the planet like every other living organism fueled by #mitochondria🦠 🥩🥓🧈🥚🥑🫐🥒 #FarmFats 🚫Gluten🚫Sugar🌞🧘🏼🥶,United States,False,2022-06-23 16:09:11,@coookwithchris I started doing it in 2014 because I hated coffee. My first Bulletproof coffee kit (coffee &amp; c8mct oil) made me love it. I have been putting goat butter in it the past few months instead of ghee. I add wild oregano or ceylon cinnamon when I add collagelatin😋,,Twitter for iPhone,0
169,Professor Skully's Perfect Pizza Emporium,"Vegetarian and vegan pizzas. 14-16 Faraday St, M1 1BE","Manchester, UK",False,2022-06-23 15:54:41,"Hello Ladies and Gentlemen. This month, Manchester band Furrowed Brow chose goat's cheese and red onion toppings for the Pizza of the Month. They are making a live appearance at The Peer Hat on 1st July and it sounds like a wild and wonderful night to https://t.co/1etczqfZnI https://t.co/WaSK9ZbG4Y",,Blog2Social APP,0
170,Bob Collects Stamps 🌈,"Worldwide in interest, USA mid 20th century in focus. 3c comm. are my special love. YouTube, Podcast, Blog via https://t.co/6AcPee6fbo APS, He/Him/They","Arizona, USA",False,2022-06-20 17:55:17,365 Stamp Project 111: Nubian Ibex https://t.co/SNfiRixSJy,,WordPress.com,0
171,"Bob, Science is Real 🏳️‍🌈🔬🐻🦩🌵","Vaccines work, Black Lives Matter. biologist, artist, author, editor, educator, sci fi geek, philatelist, aquarist, publisher, podcaster, youtuber He/Him/They","Arizona, USA",False,2022-06-20 17:55:16,365 Stamp Project 111: Nubian Ibex https://t.co/8Vbxk42m1V,,WordPress.com,0
172,Reece,Beach - Fish - Reel Guy - RTD - 🇺🇸,south florida ,False,2022-06-16 20:35:04,"Who here has ever seen a Zebra Duiker in person? If you have, I probably know you.",,Twitter for iPhone,0
173,Dayz,Design Artist,,False,2022-06-15 18:24:10,"@PaulBrandITV Maasai giraffe, Burchell's zebra, warthog, olive baboon, vervet monkey, hippo, impala, Defassa waterbuck, bushbuck, common duiker, eland, topi, Bohor reedbuck, oribi, roan antelope, klipspringer and the secretive semi-aquatic sitatunga. WoW 👌 https://t.co/Bm3mnKjFcw",,Twitter for Android,0
174,Clara Lima,,,False,2022-06-23 13:04:40,Clara Lima - Beira do Mar (Prod. Rizzi Get Busy) https://t.co/zggfswxYB5 via @YouTube,,Twitter for iPhone,0
175,Qlf_Momão🚩,"Fé 🙏
Vivendo e aprendendo🍃
Eterno iago💔😭
Mangaratiba - RJ 👣",,False,2022-06-23 12:46:37,To na beira pprt...,,Twitter for Android,0
176,Vera,Wishing for a wise Sri Lanka 🙏🏾,"Perth, Western Australia",False,2022-06-23 12:28:21,@RW_UNP I really hope at the boiling point people will push you all to the Beira lake. What are old men like you still doing in the parliament licking arses of rogues as rogues?! People have heard enough of your bullshit for 70 f@#%ing years. Pls leave before they harm you.#roguesgohome,,Twitter for Android,0
177,Empowa,Empowa – The First RealFi (DeFi) Property Platform on Cardano 🏡🌍,,False,2022-06-23 09:56:16,"@GeanBrinker Check out the video with the residents of two of the Catalyst Funded homes, and how they would typically acquire a home if it wasn’t for Casa Real (our local building partner in Beira, MZ) - https://t.co/tSyH3JUzY9",,Twitter for iPhone,0
178,Blue Collar Worker,"Elite Rhymer and Beat Designer 🎤🎧 occasional gem dropper
Alkemist",Beyond,False,2022-06-23 07:04:41,"Mozambique just need to annex Malawi.

Solves all of our problems with governance
Solves Tanzania's problem of multiple border checks when transporting to SA
Solves Zambia's problem of multiple borders to cross to get to Beira port.

Everybody wins.",,Twitter for Android,2
179,V!ra,,,False,2022-06-23 04:44:32,"@SriLankaTweet @news_cutter Good at least some update on this murder. Mass media oddly quiet on 9th actual violence, murders and real property destruction. What happened to investigative journalism? What’s the update on murder near Beira lake by aragalaya crowd?",,Twitter for iPhone,0
180,Sahra Abdi,"Over a decade & half media experience, I cover every news angle from politics 2 social at the VOASomali as an Inter-Broadcaster. Views are mine, RT not endorsed","Washington, DC",True,2022-06-23 02:46:03,"The Mozambican police detained, in Beira, five Somali nationals suspected of being members of a network of kidnappings and drug trafficking.

#VOASOMALI.",,Twitter Web App,3
181,Maybe I'm dead ツ,素晴らしいゴミ | 🇧🇷🇺🇸🇵🇦🇨🇴,Panama City,False,2022-06-22 23:02:47,na beira do burnout,,Twitter for Android,0
182,OP Heals 🐙,Main support. I heal or we all die. Official Assistantary for @AdonriaASMR 😈🐙🦑,,False,2022-06-22 21:31:29,"@JemaDoodles @idcabtmyat @Swedish_Wookie @KikiCanuck @DinoBirdArt @DameraCrystmon @FruitilyArt @noxious_desire @magicpotionart Ahh Beira is so pretty! Thanks Jema, you're always so sweet https://t.co/gFf3ZFPXaI",,Twitter for Android,0
183,Its Me!,"Cool, calm and collected",,False,2022-06-22 21:08:11,"@HarareVersatile @Mureri30 @realmedicaldoc China is the biggest buyer of Chrome. Most chrome goes to Beira, even many other players do so. The important thing is to make sure the country is benefitting. Mai ED vane problem zvavo, I don't agree with interfering with border staff",,Twitter Web App,0
184,Satislay,"Kacchako enthusiast 😏
BNHA - Konosuba - SAO - Zombieland Saga - Black Clover - Rascal doesn't dream of Bunny Girl senpai - Angels of Death",,False,2022-06-22 21:26:14,"This was basically me during my school days with the animal in question changing every few months. Examples include: Panda, Koala, Thomson-Gazelle, Brachiosaurus, cows, sheep, mountain hare, Ichtyosaurus, lynx, tiger, deer, chinchilla, guinea pig. I was OBSESSED. https://t.co/z5MMLR9WB1",,Twitter for Android,0
185,akadiri marouff,,"Lagos, Nigeria",False,2022-06-21 08:58:49,"@Fact These are the animals you may eat: the ox, the sheep, the goat, the deer, the
gazelle, the roebuck, the wild goat, the ibex, the antelope, and the mountain sheep.

Any animal that divides the hoof and has the hoof cloven in two, and

chews the cud, among the animals, you may eat.",,Twitter for Android,0
186,Shams,भारतीय सेना - My first Love..Passionate about Himalyan photography..Nation 🇮🇳 is always first n foremost..RTs are not endorsement,,False,2022-06-14 14:54:26,@RoohSpeaks Yeah..natural mountain nalas,,Twitter for Android,0
187,Gazelle Safari Co. Ltd,"We arrange both custom &tailor made safaris  in East and southern Africa at competitive rates!
https://t.co/gCKalaNP4E",KAMPALA ,False,2022-06-14 06:17:55,"The Rwenzori Mountains in western Uganda. The mountains ranges are 70km long and 30km wide making the Rwenzoris the biggest mountain Range in Africa and the third highest 5109m after Mount Kilimanjaro and Kenya.

#Rwenzorimountainranges #Gazellesafarisafrica #Hustlefreetravel https://t.co/BtxqPKzoeh",,Twitter Web App,0
188,Torsten Günther,"Population genomics, ancient DNA, domestication, human prehistory - Researcher at Uppsala University @HumanEvoUU","Uppsala, Sweden",False,2022-06-16 08:03:28,"Our article on the Iron Age goitered gazelle that we initially assumed to be a sheep is out in @RSocPublishing Open Science: https://t.co/wlfd8GTyBX

Sequence data: https://t.co/6Nkde4zJQe

We hope this genomic aDNA data can be useful for understanding more about this species. https://t.co/KaTF0gbHfJ",,Twitter Web App,3
189,Human Evolution Research Program Uppsala,"News from the Research Program in Human Evolution // Department of Organismal Biology //  @UU_University  || Tweets by @cschlebu, @maxlarena and @trstn_gnthr","Uppsala, Sverige",False,2022-06-15 07:26:08,"New paper by @andre_elias @trstn_gnthr et al out in @RSocPublishing Open Science today:

""Ancient DNA from a 2700-year-old goitered gazelle (Gazella subgutturosa) supports gazelle hunting in Iron Age Central Asia""

https://t.co/CLqeWba2xf

#ancientDNA #OpenAccess #OpenData",,TweetDeck,4
190,OSSIFRAGEBOT,An ill-advised bot that likes zoology and creature design a little too much. - Direct questions/comments/suggestions to @adinfinitam!,,False,2022-06-17 06:50:22,What if it had the head of a(n) Chinese goral?,,"Cheap Bots, Done Quick!",0
191,Lovin Dubai | لوڤن دبي,Lovin Dubai is a local news and entertainment brand capturing the best of our city. All about ‘Lovin Your Life’. By @weareaugustus,"Dubai, United Arab Emirates",True,2022-06-20 16:00:00,"Meet the Arabian Oryx, the UAE's official national animal. It is the largest mammal found in Arab deserts❤️ via @zeeshan.qamar https://t.co/bnsjjAudXO",,Twitter Media Studio,0
192,RSCN,The Royal Society for the Conservation of Nature is an independent national organization devoted to the conservation of Jordan's natural resources.,"Amman,Jordan",True,2022-06-19 12:09:43,"-Breakfast &amp; Dinner.
-50% discount on guided fees for the water buffalo trail.
-25% discount on the Arabian Oryx safari trip at Shaumari Wildlife Reserve.
- 20% Discount on Nature Shop products.
Price: JOD 30 per person.
*Transportation is not included.",,Twitter Web App,0
193,David AttenBruh🦇🐍,somewhat reckless—He/him—Venmo: @amgh66,"New Orleans, LA",False,2022-06-18 19:23:03,"@ifarmcarnists Except for the 10+ species like the Arabian oryx that were brought back from the cusp of extinction by zoos  and the breed-release programs for species like trumpeter swans, monarch butterfies, etc. that help bolster their annual numbers.",,Twitter Web App,1
194,Open Chemistry De Gruyter,"a peer-reviewed, and Open Access journal in the field of #chemistry from @DeGruyterOA! |  IF(2020)=1.554","Warszawa, Polska",False,2022-06-18 09:16:00,The role of passage numbers of donor #cells in the development of Arabian Oryx – Cow interspecific somatic cell nuclear transfer #embryos https://t.co/8v2IzlwAG0 #embryology,"[{'text': 'cells', 'indices': [37, 43]}]",Twitter Web App,1
195,Nature explorer,"check out my youtube channel for more wildlife and hunting videos.
https://t.co/gXcdbEbo1m",United Arab Emirates,False,2022-06-15 11:17:13,Look at the beautiful oasis with the Arabian oryx ⬇️⬇️https://t.co/hBM5PSU5xD https://t.co/TiHHpu6LU2,,Twitter for Android,1
196,Iameatingnow,,,False,2022-06-15 10:03:33,I am preparing arabian oryx as I consider changing my gender.,,"Cheap Bots, Done Quick!",0
197,CIC Saudi Arabia,The Center for International Communication is a central source of info on the changing face of #SaudiArabia.,,True,2022-06-14 18:05:00,"After 90 years, the King Salman Royal Reserve @KSRNReserve has witnessed the 1st birth of an Arabian Oryx, as part of the Kingdom’s efforts to protect endangered species for years. @NCW_center https://t.co/NZsiTBgScG",,Twitter Web App,12
198,Levi Brown,MRes Student Macquarie University,,False,2022-06-14 13:21:27,"@EuanRitchie1 Arabian Oryx - declared extinct in the wild in the 1970’s, reintroduced and now with a population of 1,220 wild individuals and thousands more in captivity.",,Twitter Web App,0
199,GR_CY_Mouflon,Memento mori........RT not my endorsements.,Cyprus,False,2022-06-23 19:17:20,@Pap_resident We have possible the best upper coming Cypriot players. Some experience in the locker rooms can unlock the potential of the team. #project2k22,,Twitter for Android,0
200,mich-spich,"Pixel artist who loves to animate. 
~Commissions are open! No NFTs
Ko-fi! https://t.co/PZiMUrtNsU
Inprint https://t.co/SbEOvZHTep…",,False,2022-06-22 21:18:54,"@Poishicha Thank you so much! Yes, I did reference from mouflon horns, but wanted to make them more original",,Twitter Web App,0
201,Poishicha,"🕹️Currently working on Hex & Tricks, an adventure card game on witchcraft and potion brew ! ✨🧙 #indiegame","France, Bretagne",False,2022-06-22 21:16:46,"@MichSpich Wow, the originality of quality of these designs are pretty refreshing ! 
Are the horns from a real animal ? Mouflon maybe ?",,Twitter Web App,0
202,Terchoun,,,False,2022-06-22 19:09:11,"@Blueyonetwo @eevriviades 3. Cyprus Mouflons: Troodos Mountains, Stavros tis Psokas
The national animal of Cyprus, the mouflon was once almost hunted to extinction, thanks to conservation efforts and the government declaring it a protected species, this horned wild sheep roaming the Troodos mountains.",,Twitter for iPhone,0
203,Meral Hussein-Ece,Equality & social justice. @LibDemLords Turkish-Cypriot heritage. #BlackLivesMatter OBE.,London,True,2022-06-22 14:46:22,@Blueyonetwo Is that a Cypriot mouflon?,,Twitter for iPhone,0
204,Mouflon,"Twitch affiliate - MMOs, Sim, space, tech and medieval enthusiast. https://t.co/eqiqCAZFAy
@BeATigerNFT - coolest Art
https://t.co/PDYUUtmFu8 - best utility!",,False,2022-06-22 06:35:00,@DeluxeGoat @BeATigerNFT Would be rude not to get a deluxe goat being a mouflon. @Alakki @stx_coin @solsky_nft,,Twitter for iPhone,0
205,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:07:22,"Actually, no, here's the wikipedia list of mammals that partake in homosexuality, just to prove my point: 

African Buffalo, African Elephant, Agile Wallaby, Amazon River Dolphin, American Bison, Antelope, Asian Elephant, Asiatic Mouflon, Atlantic Spotted Dolphin,",,Twitter for Android,0
206,Krista Jaspers,Conservation. Climate. Freediving. UCLA and UHM alum | she/her | vaccinated,"Honolulu, HI",False,2022-06-21 19:29:03,@DoctorNora Good news - my friend on Lanai rescued this orphan mouflon sheep https://t.co/6m1Di2asx8,,Twitter for iPhone,0
207,Dr. Marina Escolano-Poveda 📜🔍,"Lecturer in Egyptology @OfficialUoM | PhD Egyptology @JohnsHopkins '17 | @FulbrightPrgrm & @AvHStiftung Alumna | Graeco-Roman Egypt, Papyrology, Ancient Science",Tlön,False,2022-06-21 08:27:53,"In our wanderings through the forests of Schönbuch last week, Mason and I encountered the god Amun in his ram form (European mouflon: Ovis ammon musimon), and he gave us a prophecy 🤫. Then he proceeded to eat some plants and scratch his back on a log. Gorgeous creature 🐏 https://t.co/NiErZvzQ0D",,Twitter for iPhone,5
208,Lannat,je changerai pas ma bio tant que je ne vous aurai proposé ma musique,North.,False,2022-06-20 19:28:43,@Mouflon_San TheGreatReview c'est le sang ❤️,,Twitter for Android,0
209,Belinda Greb,"#Photography Images Copyrighted https://t.co/SArHBQHyMM
https://t.co/S3s6X5gC0c
https://t.co/H54koPmzCJ?",Oregon,False,2022-06-22 00:35:23,"Black-faced Impala with Blacksmith Lapwing at the Waterhole  by Belinda Greb 
https://t.co/DeS5LAXukh
#photography https://t.co/4mw4TJ4zPI","[{'text': 'photography', 'indices': [102, 114]}]",The Social Jukebox,1
210,LFK,Algorithmically trying to decipher the mystery of just WTF does #LFK mean?,LFK,False,2022-06-20 18:43:50,Lionhearted Fatheaded Korrigum,,"Cheap Bots, Done Quick!",0
211,mr. rightnow 🤴🏾,Kibe.,"Nairobi, Kenya",False,2022-06-23 19:25:26,I just saw a fucking hippopotamus,,Twitter for iPhone,0
212,Gallant👨🏽‍💻,"iManage • iPromote • iGrow INSTAGRAM, TWITTER & (All Social Media Accounts) • iSell accounts • Brand Influencer
📩DM for Adverts/Promos
• Whatsapp👉
09032607222",,False,2022-06-23 19:24:32,@_agneeess Can wife give snake in a hippopotamus style,,Twitter for Android,0
213,Pencho,,Nation's  ❤beat,False,2022-06-23 19:23:02,@yungxix @Francisca_O_S So thugs are law enforcement agents tasked with restoring law and order? You're a hippopotamus,,Twitter for Android,0
214,NorthFur FX,,"Chalk River, ON, Canada",False,2022-06-23 19:14:43,Finished up this hippopotamus muzzle with a natural look. This will make a great Taweret cosplay. https://t.co/CMALqsjjGh,,Twitter for Android,6
215,(Māmå if£anyi Pi¢king)™,"Musician/Band, Entrepreneur,
Song writer, Lyricist,
PenGame Champion ✍️🏆🥇","Lagos, Nigeria",False,2022-06-23 19:14:05,"See Me! See Pesin wey dey Call me Hypocrite!!! Even if I get Hypnotized, Dem no born me well; This one na Hippopotamus!!! 😂😂
✍️🧠🎤 https://t.co/qle8Nrfu9S",,Twitter for Android,0
216,Travelling Zoo,We're a bunch of Zoo animals that like to travel :),,False,2022-06-23 18:39:02,"Why did the Hippopotamus faithfully cross the crow?
To visit Nepal!",,"Cheap Bots, Done Quick!",0
217,"UCL WINNER, 2022🏆AporLa14 HalaMadrid",❤️,,False,2022-06-23 18:32:50,"@DignifiedEmma @victoronwukwe_ @utdcrownprince @0wanbe @IcyAtHome Hypocrites or hippopotamus, that's their religion that has stood centuries, nothing your opinion can do about it.

After all, they are not failures.",,Twitter for Android,0
218,DouggyDouggyofficial,Entertainer,,False,2022-06-23 18:23:27,"@realEgoOyibo You just open your mouth waaaaaaaaaaah like hippopotamus, nothing Dey your head. If na your son dem carry go harvest e part you nor go Dey talk with you anus for here. Rubbish",,Twitter for Android,0
219,TheJollyMenace,,,False,2022-06-23 18:15:05,"@stutteringjohnm @weirdmedicine @patdixon @ChrissieMayr SO RIGHT, JOHN! 

I think ""Doctor"" Steve is violating the Hippopotamus Oath!!",,Twitter Web App,0
220,Brian Guy,"ASU WP Carey alum. Podcast consumer, comment creator. Walt is my homeboy. Politically homeless. Pronouns: ''y'all''/''all y'all''.

// 929.BRIGUY.3 //","Hoover, AL",False,2022-06-23 18:14:56,I want that ?#@$&amp; hippopotamus already. https://t.co/50iktHtOSN,,Twitter for Android,0
221,Julian Dierkes,"🇩🇪🇨🇦 Sociologist @ubcSPPGA Univ of British Columbia
Research on contemporary #Mongolia & #Japan
Performs associate graduate deanery","Vancouver, British Columbia",False,2022-06-23 18:22:00,"""Varied ecosystems home to variety of unique species incl some rare &amp; endangered such as snow leopards, ibex, Siberian musk deer, moose, reindeer, red deer &amp; brown bears. Approx 7,000 people live in biosphere reserve, engage in animal husbandry, tourism &amp; use of nat resources."" https://t.co/hzFNdI0U5j",,Twitter Web App,0
222,GeekysCorner,I draw on my main @GeekyTheArtist • I'm asexual biromantic and go by any pronouns under the sun • I joke around here to avoid my crippling anxiety,Gay Land With The Bois,False,2022-06-22 02:53:44,"Western Grey Kangaroo, West Indian Manatee, Whiptail Wallaby, White Faced Capuchin, White Fronted Capuchin, White Handed Gibbon, White Lipped Peccary, White Tailed Deer, Wild Cavy, Wild Goat, Wisent, Yellow Bellied Marmot, Yellow Footed Rock Wallaby, and Yellow Toothed Cavy",,Twitter for Android,0
223,Paveway IV,"My pet monkey likes SNAX!

My 2014 account was vaporized for incorrect thinking, I guess (sigh...) but I'm the same idiot.",NSA/CSS MSP Special Situation,False,2022-06-22 00:39:27,"Nothing interesting at #ThreeGorgesDam lately. Seasonal monsoon flooding started in southern provinces of  Guangdong, Guangxi, and Hainan, but don't affect upper Yangtze watershed and #3GD. 10-day Windy ECMWF rain accumulation forecast + adorable(!) baby finless Yangtze porpoise. https://t.co/mKtei5FTYf","[{'text': 'ThreeGorgesDam', 'indices': [23, 38]}]",Twitter Web App,2
224,BeijingNews 新京报,"We bring you an authentic China with fresh insights. Stay objective, stay inclusive. For our official website in Chinese: https://t.co/sRubV8hh10 （新京报）",,False,2022-06-21 15:33:00,"A finless porpoise cub was found entangled in a discarded fishing net in China's Liaoning Province. In the absence of rescue conditions, people who found it cut the net with scissors and released it into the sea. The cub is a national second-level protected wild #animal. https://t.co/upcviA0myk",,Twitter Web App,0
225,SAFE Worldwide,"Protecting endangered species and the environment through education, community programs, and partnerships with global wildlife conservation organizations.","California, USA",False,2022-06-20 15:00:09,"This is the Yantse Finless Porpoise. They are a freshwater species which can only be found in Yangtze River. They are relatively small in the cetaceans family, but can still weigh up to 158 lb, which make them the top predators in the river ecosystem. #yangtzefinlessporpoises https://t.co/s4SMy9yskJ",,Constant Contact - Social Posts,0
226,Protecting Wildlife,"Giving a voice to endangered species.  Together we can protect the environment and promote peace!  

#supportthewwf #savetheanimals    🐆🐼🐘🐯🦏🦍🐗",,False,2022-06-17 12:36:22,"Whoa! take a look at the Yangtze Finless Porpoise! They're known to have a level of intelligence comparable to that of a gorilla. These vulnerable creatures seriously need humans to act now. 
Let's save the animals! 🐅🦏🐋🦍🐆 https://t.co/EQLOv6BiVh",,"Cheap Bots, Done Quick!",0
227,Mekong Eye,Mekong environmental news. Supported by @earthjournalism,Mekong region,True,2022-06-22 08:00:00,"#CAMBODIA: The Ministry of Environment plans to submit two conservation areas,  for inclusion on the UNESCO’s World Natural Heritage list. Those are Phnom Tbeng Natural Heritage Park and the Mekong Anlong Kampi Irrawaddy dolphin conservation area.

https://t.co/ysWdAQZq98","[{'text': 'CAMBODIA', 'indices': [0, 9]}]",Twitter Web App,2
228,Adam Chandler/ອາດາມ ຈັນດາລາອາໄພ,"Tram/train/transport/history nerd; dad; gov’t comms for (public) transport. ຄົນລາວອົດສະຕາລີ/Lao-Aussie. Trams in the streets, personal opinions in the tweets.","Melbourne, Victoria, Australia",False,2022-06-21 22:15:15,"friendship ended with Irrawaddy Dolphin, now giant Mae Nam Khong dwelling urogymnus polylepis is my best friend 🇱🇦🇹🇭 https://t.co/cxseNw1vnQ",,Twitter for iPhone,0
229,Alison,Just a girl who loves binge-watching TV shows and is a deeply passionate orca/ocean lover. #FreeLolita #FreeKiska #FreeCorky #EmptyTheTanks #PokemonGo,"Miami Beach, FL",False,2022-06-20 18:38:02,"There are only 89 registered Irrawaddy dolphins left in the Mekong
There have been multiple dolphin deaths every year due to fishing activities, including illegal fishing using electric shocks. 💔 https://t.co/tlSOFNWUH1",,Twitter for iPhone,0
230,DEEZ,"Information about Art, Books, Culture and more.
German blog: https://t.co/miknSTb7Jh | English blog: https://t.co/TAVQYmRwIr",Eslarn,False,2022-06-16 16:40:02,Let’s save the wildlife – Irrawaddy dolphin (Orcaella brevirostris) https://t.co/EkwaxSpg8x,,Twitter Web App,0
231,Ned Hamson,"Researcher and advocate for eco-rights, human rights.",,False,2022-06-16 13:10:31,Let’s save the wildlife – Irrawaddy dolphin (Orcaella brevirostris) https://t.co/FtC8fB3Kcb,,WordPress.com,0
232,WWF River Dolphins 💧🐬,"Passionate about all #riverdolphins and river porpoises of the world, their #rivers and #people enjoying them.",Earth,False,2022-06-16 09:19:53,"@Thirst4Water @ThonSoriya @WWFMekong @marcgoichot @d1karun @WWF_water @LindaWong1985 @CBCGDF_China @RauAnath @UNEP_AsiaPac Luckily, in Cambodia still 89 Irrawaddy dolphins live in the Mekong River. In 2022, the last river dolphin of #Laos did pass away though, which is sad enough! The Cambodian population is Critically Endangered, so let this be a wake up call for all of us @WWFCambodia",,Twitter Web App,0
233,#RunBlue,"We run large, inspirational, out-of-the-box campaigns to put water on top of the global agenda. 

Our current campaign is #RunBlue","Melbourne, Victoria",False,2022-06-14 09:24:01,"In 2022, Cambodia's last known Irriwaddy Dolphin was found dead after getting caught in a discarded fishing net 🇰🇭  
Here's why this cause of its death is a major reason why the species is endangered 📉 ⤵️
https://t.co/zfiHZRUTQZ
https://t.co/UZrhbqalME https://t.co/eIExS2bsSu",,Twitter for Android,1
234,Sam Corbin,humor & culture in @tnyshouts @nypost @vulture etc. // word wench of @thevocabaret @punderdome3000 & beyond // recipient of your “i need a clever title” texts,"Brooklyn, NY",False,2022-06-23 19:06:19,@vibe_kaiser @SSquidsquid i do also recall this but counterpoint: look at the sperm whale's silly little mouth,,TweetDeck,0
235,Tracy Caddell,"former GOP now a Democrat, educational consultant; follower of Jesus Christ; Reds and Bengals fan; book lover; child advocate; craft beer drinker","Indiana, USA",False,2022-06-23 18:01:44,@Super70sSports Sperm whale  vs Giant Squid Battle by asking random strangers who would win,,Twitter for iPhone,0
236,James URL Jones,"S. Flint. Artist, Production Designer, Writer, Filmmaker. She/her. BLM.","Brooklyn, NY",False,2022-06-23 17:12:01,@ahoysamantha Yeah but sperm whale = masculinity etc.,,Twitter Web App,0
237,Sam Corbin,humor & culture in @tnyshouts @nypost @vulture etc. // word wench of @thevocabaret @punderdome3000 & beyond // recipient of your “i need a clever title” texts,"Brooklyn, NY",False,2022-06-23 17:08:12,"it's funny to me that herman melville opted for a sperm whale to be the final boss of his book when on a WHALE level blue whales are so much more impressive. like he saw the biggest, most powerful animal in the world and said: no. moby dick is slightly smaller. and busted https://t.co/WmCw1mg5Vl",,TweetDeck,0
238,FmWild - Frank,"He/Him I play minecraft since 2015 and I make models using @Blockbench…YouTube:https://t.co/aswCDs8PQb
Planet minecraft:https://t.co/UVRzPXxc4i","Italy, Puglia",False,2022-06-23 15:57:25,"Progress on the Sperm whale, I've made the fluke, the flippers and the dorsal fin 2D, and I've updated the mouth. Any suggestions? https://t.co/VNeME0GacE",,Twitter Web App,1
